agency_name,url,portal,csv,pdf,other
Van Buren MI PD,https://transparency.flocksafety.com/van-buren-mi-pd,0,0,0,0
Vance County NC SO,https://transparency.flocksafety.com/vance-county-nc-so,0,0,0,0
Vancouver WA PD,https://transparency.flocksafety.com/vancouver-wa-pd,0,0,0,0
Vandalia IL PD,https://transparency.flocksafety.com/vandalia-il-pd,0,0,0,0
Vandalia OH PD,https://transparency.flocksafety.com/vandalia-oh-pd,0,0,0,0
Vanderburgh County IN SO,https://transparency.flocksafety.com/vanderburgh-county-in-so,0,0,0,0
Vanderburgh County Prosecutors Office IN,https://transparency.flocksafety.com/vanderburgh-county-prosecutors-office-in,0,0,0,0
Venice FL PD,https://transparency.flocksafety.com/venice-fl-pd,0,0,0,0
Ventura CA PD,https://transparency.flocksafety.com/ventura-ca-pd,1,0,0,1
Ventura County CA SO,https://transparency.flocksafety.com/ventura-county-ca-so,0,0,0,0
Ventura County District Attorney's Office CA,https://transparency.flocksafety.com/ventura-county-district-attorneys-office-ca,0,0,0,0
Venus TX PD,https://transparency.flocksafety.com/venus-tx-pd,0,0,0,0
Vermillion County IN SO,https://transparency.flocksafety.com/vermillion-county-in-so,0,0,0,0
Vernon CA PD,https://transparency.flocksafety.com/vernon-ca-pd,0,0,0,0
Vernon CT PD,https://transparency.flocksafety.com/vernon-ct-pd,0,0,0,0
Vernon County WI SO,https://transparency.flocksafety.com/vernon-county-wi-so,0,0,0,0
Vernon Hills IL PD,https://transparency.flocksafety.com/vernon-hills-il-pd,1,0,0,0
Vernon Parish LA SO,https://transparency.flocksafety.com/vernon-parish-la-so,0,0,0,0
Vero Beach FL PD,https://transparency.flocksafety.com/vero-beach-fl-pd,0,0,0,0
Verona Borough PA PD,https://transparency.flocksafety.com/verona-borough-pa-pd,0,0,0,0
Verona WI PD,https://transparency.flocksafety.com/verona-wi-pd,0,0,0,0
Versailles KY PD,https://transparency.flocksafety.com/versailles-ky-pd,0,0,0,0
Vestal Town NY PD,https://transparency.flocksafety.com/vestal-town-ny-pd,0,0,0,0
Vestavia Hills AL PD,https://transparency.flocksafety.com/vestavia-hills-al-pd,0,0,0,0
Vicksburg MI PD,https://transparency.flocksafety.com/vicksburg-mi-pd,0,0,0,0
Victoria VA PD,https://transparency.flocksafety.com/victoria-va-pd,0,0,0,0
Vidalia GA PD,https://transparency.flocksafety.com/vidalia-ga-pd,0,0,0,0
Vienna IL PD,https://transparency.flocksafety.com/vienna-il-pd,0,0,0,0
Vienna VA PD,https://transparency.flocksafety.com/vienna-va-pd,0,0,0,0
Vienna WV PD,https://transparency.flocksafety.com/vienna-wv-pd,0,0,0,0
Vigo County IN SO,https://transparency.flocksafety.com/vigo-county-in-so,0,0,0,0
Vilas County WI SO,https://transparency.flocksafety.com/vilas-county-wi-so,0,0,0,0
Villa Park IL PD,https://transparency.flocksafety.com/villa-park-il-pd,0,0,0,0
Villa Rica GA PD,https://transparency.flocksafety.com/villa-rica-ga-pd,0,0,0,0
Village of Bloomingdale IL PD,https://transparency.flocksafety.com/village-of-bloomingdale-il-pd,1,0,0,0
Village of Clearview WV PD,https://transparency.flocksafety.com/village-of-clearview-wv-pd,0,0,0,0
Village of Dundee MI PD,https://transparency.flocksafety.com/village-of-dundee-mi-pd,0,0,0,0
Village of Fox Crossing WI PD,https://transparency.flocksafety.com/village-of-fox-crossing-wi-pd,0,0,0,0
Village of Fox Point WI PD,https://transparency.flocksafety.com/village-of-fox-point-wi-pd,0,0,0,0
Village of Homer Glen IL PD,https://transparency.flocksafety.com/village-of-homer-glen-il-pd,0,0,0,0
Village of Jefferson OH PD,https://transparency.flocksafety.com/village-of-jefferson-oh-pd,0,0,0,0
Village of Kingdom City (MO),https://transparency.flocksafety.com/village-of-kingdom-city-(mo),0,0,0,0
Village of LaGrange Park IL PD,https://transparency.flocksafety.com/village-of-lagrange-park-il-pd,0,0,0,0
Village of Lynwood IL PD,https://transparency.flocksafety.com/village-of-lynwood-il-pd,0,0,0,0
Village of Manhattan IL PD,https://transparency.flocksafety.com/village-of-manhattan-il-pd,0,0,0,0
Village of Marlborough MO PD,https://transparency.flocksafety.com/village-of-marlborough-mo-pd,0,0,0,0
Village of Palm Springs FL PD,https://transparency.flocksafety.com/village-of-palm-springs-fl-pd,0,0,0,0
Village of Pewaukee WI PD,https://transparency.flocksafety.com/village-of-pewaukee-wi-pd,0,0,0,0
Village of Pingree Grove IL PD,https://transparency.flocksafety.com/village-of-pingree-grove-il-pd,0,0,0,0
Village of Turtle Lake WI PD,https://transparency.flocksafety.com/village-of-turtle-lake-wi-pd,0,0,0,0
Village of Wesley Chapel (NC),https://transparency.flocksafety.com/village-of-wesley-chapel-(nc),0,0,0,0
Village of West Hampton Dunes NY PD,https://transparency.flocksafety.com/village-of-west-hampton-dunes-ny-pd,0,0,0,0
Vincennes IN PD,https://transparency.flocksafety.com/vincennes-in-pd,0,0,0,0
Vine Grove KY PD,https://transparency.flocksafety.com/vine-grove-ky-pd,0,0,0,0
Vinita OK PD,https://transparency.flocksafety.com/vinita-ok-pd,0,0,0,0
Virden IL PD,https://transparency.flocksafety.com/virden-il-pd,0,0,0,0
Virginia Beach VA PD,https://transparency.flocksafety.com/virginia-beach-va-pd,0,0,0,0
Virginia Commonwealth University VA PD,https://transparency.flocksafety.com/virginia-commonwealth-university-va-pd,0,0,0,0
Virginia Department of Wildlife Resources (DWR),https://transparency.flocksafety.com/virginia-department-of-wildlife-resources-(dwr),0,0,0,0
Virginia Port Authority VA PD,https://transparency.flocksafety.com/virginia-port-authority-va-pd,0,0,0,0
Virginia State Police,https://transparency.flocksafety.com/virginia-state-police,0,0,0,0
Virginia Tech University VA PD,https://transparency.flocksafety.com/virginia-tech-university-va-pd,0,0,0,0
Visalia CA PD,https://transparency.flocksafety.com/visalia-ca-pd,1,0,0,1
Volusia County FL SO,https://transparency.flocksafety.com/volusia-county-fl-so,0,0,0,0
Vonore TN PD,https://transparency.flocksafety.com/vonore-tn-pd,0,0,0,0
Voorhees NJ PD,https://transparency.flocksafety.com/voorhees-nj-pd,0,0,0,0
WEB Drug Taskforce - OH PD,https://transparency.flocksafety.com/web-drug-taskforce---oh-pd,0,0,0,0
WI Department of Justice,https://transparency.flocksafety.com/wi-department-of-justice,0,0,0,0
Wabash County IN SO,https://transparency.flocksafety.com/wabash-county-in-so,0,0,0,0
Wabash IN PD,https://transparency.flocksafety.com/wabash-in-pd,0,0,0,0
Wabaunsee County SO (KS),https://transparency.flocksafety.com/wabaunsee-county-so-(ks),0,0,0,0
Wadesboro NC PD,https://transparency.flocksafety.com/wadesboro-nc-pd,0,0,0,0
Wadley GA PD,https://transparency.flocksafety.com/wadley-ga-pd,0,0,0,0
Wadsworth OH PD,https://transparency.flocksafety.com/wadsworth-oh-pd,1,0,0,0
Wagoner CO OK SO (Trailer),https://transparency.flocksafety.com/wagoner-co-ok-so-(trailer),0,0,0,0
Wagoner CO SO OK,https://transparency.flocksafety.com/wagoner-co-so-ok,0,0,0,0
Waite Hill OH PD,https://transparency.flocksafety.com/waite-hill-oh-pd,0,0,0,0
Wakarusa IN PD,https://transparency.flocksafety.com/wakarusa-in-pd,0,0,0,0
Wake County NC ABC,https://transparency.flocksafety.com/wake-county-nc-abc,0,0,0,0
Wake Forest NC PD,https://transparency.flocksafety.com/wake-forest-nc-pd,0,0,0,0
WakeMed Campus PD and Public Safety (NC),https://transparency.flocksafety.com/wakemed-campus-pd-and-public-safety-(nc),0,0,0,0
Wakefield MA PD,https://transparency.flocksafety.com/wakefield-ma-pd,0,0,0,0
Wakulla County FL SO,https://transparency.flocksafety.com/wakulla-county-fl-so,0,0,0,0
Walhalla SC PD,https://transparency.flocksafety.com/walhalla-sc-pd,0,0,0,0
Walker County AL SO,https://transparency.flocksafety.com/walker-county-al-so,0,0,0,0
Walker County GA SO,https://transparency.flocksafety.com/walker-county-ga-so,0,0,0,0
Walker MI PD,https://transparency.flocksafety.com/walker-mi-pd,0,0,0,0
Walkerton IN PD,https://transparency.flocksafety.com/walkerton-in-pd,0,0,0,0
Walla Walla WA PD,https://transparency.flocksafety.com/walla-walla-wa-pd,1,0,0,0
Wallace County KS SO,https://transparency.flocksafety.com/wallace-county-ks-so,0,0,0,0
Walled Lake MI PD,https://transparency.flocksafety.com/walled-lake-mi-pd,0,0,0,0
Waller TX PD,https://transparency.flocksafety.com/waller-tx-pd,0,0,0,0
Wallis TX PD,https://transparency.flocksafety.com/wallis-tx-pd,0,0,0,0
Walls MS PD,https://transparency.flocksafety.com/walls-ms-pd,0,0,0,0
Walnut Creek CA PD,https://transparency.flocksafety.com/walnut-creek-ca-pd,0,0,0,0
Walterboro SC PD,https://transparency.flocksafety.com/walterboro-sc-pd,0,0,0,0
Walters State Community College TN Campus PD,https://transparency.flocksafety.com/walters-state-community-college-tn-campus-pd,0,0,0,0
Waltham MA PD,https://transparency.flocksafety.com/waltham-ma-pd,0,0,0,0
Walton County FL SO,https://transparency.flocksafety.com/walton-county-fl-so,0,0,0,0
Walton County GA SO,https://transparency.flocksafety.com/walton-county-ga-so,0,0,0,0
Walton Hills OH PD,https://transparency.flocksafety.com/walton-hills-oh-pd,0,0,0,0
Walworth County WI SO,https://transparency.flocksafety.com/walworth-county-wi-so,0,0,0,0
Wamego KS PD,https://transparency.flocksafety.com/wamego-ks-pd,0,0,0,0
Wapakoneta OH PD,https://transparency.flocksafety.com/wapakoneta-oh-pd,0,0,0,0
Wapato WA PD,https://transparency.flocksafety.com/wapato-wa-pd,0,0,0,0
Wapello County IA SO,https://transparency.flocksafety.com/wapello-county-ia-so,0,0,0,0
Wappingers Falls Village NY PD,https://transparency.flocksafety.com/wappingers-falls-village-ny-pd,0,0,0,0
Ward AR PD,https://transparency.flocksafety.com/ward-ar-pd,0,0,0,0
Warden WA PD,https://transparency.flocksafety.com/warden-wa-pd,0,0,0,0
Ware County GA SO,https://transparency.flocksafety.com/ware-county-ga-so,0,0,0,0
Wareham MA PD,https://transparency.flocksafety.com/wareham-ma-pd,0,0,0,0
Warner Robins GA PD,https://transparency.flocksafety.com/warner-robins-ga-pd,0,0,0,0
Warr Acres OK PD,https://transparency.flocksafety.com/warr-acres-ok-pd,1,0,0,0
Warren AR PD,https://transparency.flocksafety.com/warren-ar-pd,0,0,0,0
Warren County IA SO,https://transparency.flocksafety.com/warren-county-ia-so,0,0,0,0
Warren County IN SO,https://transparency.flocksafety.com/warren-county-in-so,0,0,0,0
Warren County KY SO,https://transparency.flocksafety.com/warren-county-ky-so,0,0,0,0
Warren County OH SO,https://transparency.flocksafety.com/warren-county-oh-so,1,0,0,0
Warren County TN SO,https://transparency.flocksafety.com/warren-county-tn-so,0,0,0,0
Warren County VA SO,https://transparency.flocksafety.com/warren-county-va-so,0,0,0,0
Warren MI PD,https://transparency.flocksafety.com/warren-mi-pd,0,0,0,0
Warren NJ PD,https://transparency.flocksafety.com/warren-nj-pd,0,0,0,0
Warren OH PD,https://transparency.flocksafety.com/warren-oh-pd,0,0,0,0
Warren RI PD,https://transparency.flocksafety.com/warren-ri-pd,0,0,0,0
Warrensburg IL PD,https://transparency.flocksafety.com/warrensburg-il-pd,0,0,0,0
Warrensville Heights OH PD,https://transparency.flocksafety.com/warrensville-heights-oh-pd,0,0,0,0
Warrenton MO PD,https://transparency.flocksafety.com/warrenton-mo-pd,0,0,0,0
Warrenton NC PD,https://transparency.flocksafety.com/warrenton-nc-pd,0,0,0,0
Warrenville IL PD,https://transparency.flocksafety.com/warrenville-il-pd,0,0,0,0
Warrick County IN SO,https://transparency.flocksafety.com/warrick-county-in-so,0,0,0,0
Warrior AL PD,https://transparency.flocksafety.com/warrior-al-pd,0,0,0,0
Warsaw IN PD,https://transparency.flocksafety.com/warsaw-in-pd,0,0,0,0
Warsaw NC PD,https://transparency.flocksafety.com/warsaw-nc-pd,1,0,0,0
Warson Woods MO PD,https://transparency.flocksafety.com/warson-woods-mo-pd,0,0,0,0
Wartburg TN PD,https://transparency.flocksafety.com/wartburg-tn-pd,0,0,0,0
Warwick RI PD,https://transparency.flocksafety.com/warwick-ri-pd,1,0,0,0
Washburn County WI SO,https://transparency.flocksafety.com/washburn-county-wi-so,0,0,0,0
Washington County District Attorney PA,https://transparency.flocksafety.com/washington-county-district-attorney-pa,0,0,0,0
Washington County FL SO,https://transparency.flocksafety.com/washington-county-fl-so,0,0,0,0
Washington County GA SO,https://transparency.flocksafety.com/washington-county-ga-so,0,0,0,0
Washington County IN SO,https://transparency.flocksafety.com/washington-county-in-so,0,0,0,0
Washington County MO SO,https://transparency.flocksafety.com/washington-county-mo-so,0,0,0,0
Washington County PA SO,https://transparency.flocksafety.com/washington-county-pa-so,0,0,0,0
Washington County SO IN,https://transparency.flocksafety.com/washington-county-so-in,0,0,0,0
Washington County TN SO,https://transparency.flocksafety.com/washington-county-tn-so,1,0,0,1
Washington County VA SO,https://transparency.flocksafety.com/washington-county-va-so,0,0,0,0
Washington County WI SO,https://transparency.flocksafety.com/washington-county-wi-so,0,0,0,0
Washington IL PD,https://transparency.flocksafety.com/washington-il-pd,0,0,0,0
Washington Island WI PD,https://transparency.flocksafety.com/washington-island-wi-pd,0,0,0,0
Washington MO PD,https://transparency.flocksafety.com/washington-mo-pd,0,0,0,0
Washington TWP NJ PD,https://transparency.flocksafety.com/washington-twp-nj-pd,0,0,0,0
Washington Township (Gloucester) NJ PD,https://transparency.flocksafety.com/washington-township-(gloucester)-nj-pd,0,0,0,0
Washingtonville NY PD,https://transparency.flocksafety.com/washingtonville-ny-pd,0,0,0,0
Washoe County NV SO,https://transparency.flocksafety.com/washoe-county-nv-so,0,0,0,0
Washtenaw Community College Campus Safety (MI),https://transparency.flocksafety.com/washtenaw-community-college-campus-safety-(mi),0,0,0,0
Watauga County NC SO,https://transparency.flocksafety.com/watauga-county-nc-so,0,0,0,0
Watauga TX PD,https://transparency.flocksafety.com/watauga-tx-pd,0,0,0,0
Watchung NJ PD,https://transparency.flocksafety.com/watchung-nj-pd,0,0,0,0
Waterford CT PD,https://transparency.flocksafety.com/waterford-ct-pd,0,0,0,0
Waterford Township MI PD,https://transparency.flocksafety.com/waterford-township-mi-pd,0,0,0,0
Waterloo IA PD,https://transparency.flocksafety.com/waterloo-ia-pd,0,0,0,0
Waterman IL PD,https://transparency.flocksafety.com/waterman-il-pd,0,0,0,0
Watertown MA PD,https://transparency.flocksafety.com/watertown-ma-pd,0,0,0,0
Watertown NY PD [deactivated],https://transparency.flocksafety.com/watertown-ny-pd-[deactivated],0,0,0,0
Watertown SD PD,https://transparency.flocksafety.com/watertown-sd-pd,0,0,0,0
Watertown WI PD,https://transparency.flocksafety.com/watertown-wi-pd,0,0,0,0
Waterville OH PD,https://transparency.flocksafety.com/waterville-oh-pd,0,0,0,0
Watervliet NY PD,https://transparency.flocksafety.com/watervliet-ny-pd,0,0,0,0
Watkinsville GA PD,https://transparency.flocksafety.com/watkinsville-ga-pd,0,0,0,0
Watsonville CA PD,https://transparency.flocksafety.com/watsonville-ca-pd,1,0,0,0
Wauconda IL PD,https://transparency.flocksafety.com/wauconda-il-pd,0,0,0,0
Waukee IA PD,https://transparency.flocksafety.com/waukee-ia-pd,0,0,0,0
Waukegan IL PD,https://transparency.flocksafety.com/waukegan-il-pd,0,0,0,0
Waukesha County WI Communications Center,https://transparency.flocksafety.com/waukesha-county-wi-communications-center,0,0,0,0
Waukesha County WI SO,https://transparency.flocksafety.com/waukesha-county-wi-so,0,0,0,0
Waukesha WI PD,https://transparency.flocksafety.com/waukesha-wi-pd,0,0,0,0
Waukon IA PD,https://transparency.flocksafety.com/waukon-ia-pd,0,0,0,0
Waunakee WI PD,https://transparency.flocksafety.com/waunakee-wi-pd,0,0,0,0
Waupaca County WI SO,https://transparency.flocksafety.com/waupaca-county-wi-so,0,0,0,0
Waupaca WI PD,https://transparency.flocksafety.com/waupaca-wi-pd,0,0,0,0
Waupun WI PD,https://transparency.flocksafety.com/waupun-wi-pd,0,0,0,0
Wausau WI PD,https://transparency.flocksafety.com/wausau-wi-pd,0,0,0,0
Wautoma WI PD,https://transparency.flocksafety.com/wautoma-wi-pd,0,0,0,0
Wauwatosa WI PD,https://transparency.flocksafety.com/wauwatosa-wi-pd,0,0,0,0
Waxahachie TX PD,https://transparency.flocksafety.com/waxahachie-tx-pd,0,0,0,0
Waxhaw NC PD,https://transparency.flocksafety.com/waxhaw-nc-pd,1,0,0,1
Waycross GA PD,https://transparency.flocksafety.com/waycross-ga-pd,0,0,0,0
Wayne County Airport Authority MI,https://transparency.flocksafety.com/wayne-county-airport-authority-mi,0,0,0,0
Wayne County TN SO,https://transparency.flocksafety.com/wayne-county-tn-so,0,0,0,0
Wayne IL PD,https://transparency.flocksafety.com/wayne-il-pd,0,0,0,0
Wayne TWP NJ PD,https://transparency.flocksafety.com/wayne-twp-nj-pd,0,0,0,0
Waynesville NC PD,https://transparency.flocksafety.com/waynesville-nc-pd,0,0,0,0
Wayzata MN PD,https://transparency.flocksafety.com/wayzata-mn-pd,1,0,0,0
Weatherford College Campus PD TX,https://transparency.flocksafety.com/weatherford-college-campus-pd-tx,0,0,0,0
Weatherly PA PD,https://transparency.flocksafety.com/weatherly-pa-pd,0,0,0,0
Weaverville NC PD,https://transparency.flocksafety.com/weaverville-nc-pd,0,0,0,0
Weber City VA PD,https://transparency.flocksafety.com/weber-city-va-pd,0,0,0,0
Webster Co KY SO,https://transparency.flocksafety.com/webster-co-ky-so,0,0,0,0
Webster County GA SO,https://transparency.flocksafety.com/webster-county-ga-so,0,0,0,0
Webster County MS SO,https://transparency.flocksafety.com/webster-county-ms-so,0,0,0,0
